1yr,2yr,3yr,4yr,5yr,7yr,10yr,30yr
-1.10E-05,-0.000116147,0.000217072,0.000490977,0.000347809,0.000223385,8.28E-05,0.000100323
0.00074806,0.001209589,0.000440235,-0.000216414,0.000366791,0.001084065,0.00057294,0.000195885
0.000250485,-6.67E-05,3.61E-05,0.000901885,0.000665654,0.000395049,-0.000367596,-2.10E-05
8.08E-05,-0.000338094,0.000572557,4.27E-05,0.000622711,0.000122505,0.000704259,0.000246688
-0.000241499,0.000548881,-0.000120432,0.000155438,-2.09E-05,4.45E-05,0.000602919,-9.67E-06
9.41E-05,0.000743193,0.000438588,0.000552266,0.000171517,9.99E-05,-0.000183922,0.000212511
0.000218312,-0.000186119,-4.76E-05,0.000360147,0.000507263,0.000827139,0.0008354,0.000136073
0.000145116,0.000176017,0.0004688,-0.000155645,0.000608518,0.000636194,-0.000279626,0.000680981
-0.000388755,-0.000388281,-0.000229997,-0.000301742,-0.000932418,-0.001122313,-0.000187187,-0.000384877
0.000191839,0.000195991,0.000347576,0.000383158,0.000213393,0.000261281,-0.000356368,-0.000371793
-0.000117514,-0.000730084,-0.000401005,-0.000632172,-0.000460377,-0.000105983,0.000102965,0.000258036
-0.000667033,0.000121593,-0.000612043,-7.11E-06,-0.000379523,-0.000372981,0.000232441,0.000132298
4.49E-05,-0.0006034,0.000496458,4.22E-05,0.000700351,-0.000147951,-0.000507585,0.000280889
-0.000153103,-0.000380184,-0.001215781,-0.000584896,-0.001159938,-4.26E-05,-0.000317795,-0.001055208
0.000477371,-0.000101402,0.000300001,-0.000557973,0.000415679,7.58E-06,0.000133502,-4.17E-05
0.000356073,0.000972005,0.000852214,0.001264766,0.000122798,4.03E-05,0.000579662,0.000919716
-0.000173432,-0.000542479,-0.000308552,-7.64E-05,0.000279314,0.000202422,0.00021869,8.57E-05
-0.000585575,-0.00017947,6.53E-05,-0.000551313,-1.04E-05,-0.000536532,-0.000437554,-0.000123024
0.000213614,0.000551346,0.000420546,0.000830392,0.000772444,0.000947111,0.000683756,7.78E-05
-0.000170021,-1.49E-05,0.000118213,-0.000535576,-0.000462568,-0.000758473,-0.000261504,-3.75E-05
-5.31E-05,0.000490481,-0.000548773,7.72E-05,-0.000627399,0.000606973,-0.000727605,-0.000198876
0.000414554,-0.000714731,0.000246428,-0.000383641,-0.000300644,-0.000214283,1.52E-05,-0.000203798
7.12E-05,0.000480557,4.99E-05,0.000187495,0.00112312,0.000346083,0.000682359,-1.94E-05
0.000696533,0.000337802,0.000275747,0.00045892,0.000293209,5.64E-05,1.70E-06,0.00074785
-0.000167913,3.66E-05,-0.000155066,0.000208397,-0.000640952,-0.000114685,-0.000553132,-0.000163232
2.67E-05,-0.000558814,-0.000120815,7.89E-05,0.000539966,-3.38E-05,-8.59E-05,-0.000511396
-0.000697401,-3.77E-05,6.04E-05,-0.000447145,-0.000514604,-0.000187702,0.000424102,-0.000241363
0.000144539,0.000863167,0.000514707,0.000100813,0.000388761,-0.000243896,-0.000140787,7.94E-05
0.000633352,-0.000392625,-0.000271116,1.65E-05,-0.000679938,9.73E-05,0.000158426,0.000186065
-0.000448803,-0.000420227,-0.000672391,-6.46E-05,0.000193286,0.000577565,0.000215312,0.000174811
0.000199353,-0.000401888,-0.000284483,-0.000319538,-0.000406813,-0.000663193,-0.000625859,-0.00077076
-0.000620939,-0.000118437,5.25E-05,0.00014574,3.96E-05,-0.000294937,-0.000291976,0.000259948
0.000474346,0.000266973,0.000441119,-0.000175355,-0.000328437,-0.000237051,0.000335965,0.000182458
-0.000272084,0.000473422,-0.000198126,0.000173829,0.000660702,0.000223561,-2.81E-05,-0.000655714
-1.12E-05,-0.000813097,-0.000523598,-0.000136761,-0.000514311,-0.000113456,0.000244001,0.000230589
-0.00039928,8.73E-06,-0.000475093,-0.000984099,-0.000860064,-0.000661166,-0.000520164,-0.00062271
0.000317314,1.42E-05,0.000230845,0.00063172,0.000732739,0.000395359,0.00036748,0.000768757
7.50E-06,2.13E-05,0.000290639,-0.000101292,0.000136094,0.000348958,-0.000191083,0.00019262
-7.84E-05,-0.000265746,0.000169258,-5.25E-05,-3.30E-05,0.000288502,-0.000247051,-0.000641921
-5.62E-05,-0.000635962,-0.000837033,-0.000909913,-0.001230154,-0.000933202,-0.000961929,-0.000611293
-0.000267223,0.000626167,-0.000606131,-3.66E-05,0.000228591,-0.000861033,0.000391245,0.000479137
9.38E-05,-0.000117716,0.000945506,-1.61E-05,8.10E-05,0.000128156,-0.000538993,0.0001637
-1.84E-05,-0.000352225,-0.000290363,-0.000155404,-8.25E-05,-0.000285142,-0.000387869,-0.000631481
0.000567634,0.000581599,0.000145959,0.000243121,-8.21E-05,0.000290527,8.91E-05,0.000126963
-0.00091447,-0.000204334,-0.00036673,-0.00017423,-0.000138455,-0.000297518,-2.03E-05,-0.000699252
0.000513479,0.000144631,-4.86E-05,-0.000383602,-0.000173456,-0.000229249,-7.10E-05,0.000282674
3.17E-05,-0.000920969,-0.000105551,-0.000478379,-0.001017601,-0.000725539,-0.000802175,-0.000510611
-0.000548016,0.000413765,-0.000598332,-0.000400057,2.16E-05,0.000369814,0.000637635,0.000400507
-4.34E-05,-0.000458807,0.000381423,6.79E-05,0.000181814,-6.22E-05,-0.00041194,-1.71E-06
0.000256996,0.000550803,-0.00014557,-0.000170237,-0.000164546,-0.000727327,-0.00065668,-0.001270414
0.000187088,0.000113708,-0.000371245,0.000284794,-1.93E-05,0.000636427,0.000590461,8.70E-05
-0.000662131,-0.000808916,0.000111478,7.87E-05,3.35E-05,-0.000304092,-0.000754978,0.000422751
0.000186883,0.000835611,-0.000340713,-0.000175486,0.000301009,0.000266118,0.000399359,0.000104246
0.000255208,-0.000108431,0.000331116,0.000339734,0.000397751,0.000153919,0.000906,0.000249073
-0.000484426,-0.000244972,-9.07E-05,-3.30E-05,-0.000573379,-0.000231494,-0.000290065,-0.000311094
0.000700225,0.000189323,0.000374943,9.28E-06,-0.000458626,0.000437161,-1.63E-05,0.000184111
-0.000196012,-0.000675862,-9.16E-05,-0.000403524,0.000804867,-0.000537011,-0.000288015,6.48E-05
0.000136569,0.000484515,-0.000568762,0.000390843,-0.00094949,-3.70E-07,-6.88E-05,-0.000350199
-0.000713815,-0.000472253,9.25E-05,-0.000746465,-0.000175171,0.000255353,-0.000485092,0.000667836
-2.66E-05,0.000222444,-0.000128382,-0.000254908,0.00041339,-0.001019438,-0.00011272,-0.001027566
0.000353037,-8.22E-05,-0.000331076,0.001075622,-0.000164086,0.001157724,0.000313301,0.001168474
-0.000127552,-2.34E-05,0.000315522,-0.001178514,0.000210891,-0.00027403,-0.000372142,-0.00098996
-0.000339615,-0.000919131,-0.000826382,-0.000162822,-0.000800217,-0.00067657,7.47E-05,-5.32E-05
0.000136339,0.000619154,-0.000118956,0.000442605,0.000396254,-0.000745068,-5.62E-05,0.000174802
-0.000410904,-0.000112077,0.000360231,-0.00027377,-0.000664796,0.000690269,-6.91E-05,-0.00010745
-0.00035131,-0.000522973,-4.99E-05,-4.10E-05,-0.000474985,-0.000552302,-0.000302033,-0.000710784
0.000790757,0.000575656,-0.000446199,0.000176095,0.000617976,5.31E-05,-0.000227848,-0.000123939
-0.000253181,3.45E-05,0.000950887,-9.27E-05,0.000782779,0.000884381,0.000703721,0.000350369
-0.000220873,-0.000261241,-0.000173267,0.00029049,0.000520006,-0.000104066,0.000926757,0.00127836
0.000514262,-0.000119262,2.53E-06,0.000441377,-0.000656277,0.000427794,-0.00019363,-0.000448984
-0.00044577,0.000243628,0.000101343,-0.00048404,5.68E-05,-0.000430796,-4.70E-05,0.00082435
0.000375462,0.000455102,-0.000290039,0.000317519,0.000403857,0.000199612,0.000200644,-0.00072727
-0.00078196,-0.000872714,0.000252993,-0.000553993,-0.00080636,0.000156287,-0.000410241,6.37E-05
0.000300864,0.000489233,-0.000419206,0.000472255,0.000656502,9.04E-06,-1.88E-05,0.00024116
0.000574769,0.00047417,0.000854485,0.000572252,4.83E-05,0.000358262,0.000738018,0.000428216
0.000819954,0.000826969,0.000358529,0.00075705,0.001032296,0.000457059,-0.000331355,0.000363279
-0.000632486,-0.00030744,0.000157306,-0.000476404,-0.000421226,-0.000450398,0.00071304,0.000175646
-0.000379391,-0.000862082,-4.76E-05,8.52E-05,-6.32E-06,0.000531135,-0.000578549,-0.000615379
0.000611712,0.000905908,-7.29E-06,0.000587901,-5.57E-05,0.000467444,0.00072168,2.55E-05
0.000243605,-0.000512428,0.000149557,-0.000887824,0.000714409,-0.000156535,-6.74E-05,0.000799805
-0.000532278,0.000369732,-0.000214101,0.000308488,0.000314127,0.000541154,0.000796277,5.20E-05
-0.000157691,-0.000351091,0.000115705,0.000737119,-0.000546277,-0.00024677,-0.000580384,0.000183468
0.000627798,0.000310777,0.000676328,-0.000700698,1.73E-05,1.95E-05,0.000311465,-0.000502009
-4.81E-05,1.70E-05,-0.000159017,0.000431208,-0.000155897,-0.0002064,-0.000112871,0.000511491
-0.000193057,-0.000187272,0.0001094,-0.000158418,8.60E-05,-0.000148103,0.000280308,3.56E-05
-0.0002788,-5.03E-05,-0.000364215,-0.000348865,0.000175992,0.00021261,-0.000873089,-0.000547907
-0.000167684,0.000168118,9.15E-05,0.000551821,0.000963442,0.000460445,0.001708174,0.000722236
0.000289505,0.000235537,0.000503219,0.000514802,0.00011552,0.000550269,0.00048593,0.001099182
0.000772379,0.00010471,5.50E-05,0.000440125,0.000502066,0.000208926,-0.000323023,7.68E-05
-0.000728979,-6.85E-05,0.000603244,0.000397295,8.88E-05,0.000533489,0.000508332,-0.000724377
0.00055924,0.000404721,-0.000213085,-0.000152467,2.21E-05,0.000159646,0.000437423,0.000744122
0.00020691,0.000661847,0.00107378,0.001126667,0.00036451,0.000897924,0.000693611,0.000157147
-0.000399825,-0.000657899,-0.000802322,-0.000460709,0.000182277,-0.000863935,-0.000837966,-0.000362448
0.000350156,0.000348021,-2.67E-05,0.000460449,0.00031197,0.000651144,0.000410375,0.00044384
-0.000886839,-0.000574928,0.000241897,-0.000908295,-0.000731814,-0.000874396,-0.000590437,-0.000509923
0.000409211,0.000457923,0.000630817,0.000969891,0.001340579,0.000752839,0.00071083,0.000478641
-4.54E-05,0.000299038,6.44E-05,0.000317242,5.12E-05,0.000579521,0.000895064,0.000634897
9.68E-05,0.000503851,0.000301511,0.000435541,-0.00024277,0.000685338,0.000138581,0.000451567
0.000277183,-5.55E-05,7.50E-05,0.000540023,0.001240093,-8.38E-05,0.000400302,0.000313112
0.001006519,0.00136307,0.000985484,0.000842389,0.000706973,0.000617843,0.000528417,0.000953543
-0.000443371,-0.0006768,-0.000138842,-0.000279338,-0.000718817,3.38E-05,0.000166713,-0.000667821
-0.000149538,6.25E-05,-0.000448261,-0.000550928,-5.18E-05,-0.00015406,-0.000371429,9.34E-05
0.000406043,0.000493205,0.000251957,-0.000351666,-0.000460663,-0.000243077,-0.000704696,-0.000464402
9.76E-05,-0.000326972,-0.000628632,-0.00017229,-5.12E-05,-0.000342693,-0.000277758,-0.000289883
-0.001005009,-0.00099873,-0.000913884,-0.000579598,-0.001057264,-0.001052055,-0.000674982,-0.000391297
0.000167734,0.001007006,0.00137086,0.000901532,0.001058476,0.000943249,0.001088299,0.000596004
0.00022992,-5.23E-05,0.000141874,-0.000164558,0.000419477,0.000760636,-0.000254186,0.000155226
0.000574155,0.000163179,-3.27E-05,0.000693626,0.00012946,0.000650499,0.001239171,0.001150308
-2.48E-05,1.82E-05,0.000800984,1.26E-05,0.000871196,0.00022395,-7.43E-05,-0.000693002
-0.000403206,1.04E-07,-0.000347397,0.000342607,-0.000517424,-0.000354842,-0.000319908,-4.79E-05
0.000160943,-9.34E-05,3.12E-05,-0.000324544,-0.000339876,-0.000731466,-0.000346433,-0.000550949
2.95E-06,0.000176091,0.000263225,-0.000657979,-9.63E-05,-0.000271521,-0.000302618,0.000562363
-9.62E-05,-0.000569898,-0.000690196,0.000290929,0.000403823,0.000277251,1.11E-06,-0.000680361
2.83E-05,0.000185888,0.000304682,0.000494165,8.51E-05,0.000210195,0.000478122,0.000393762
0.000486728,0.000878645,0.00050862,0.000386412,0.000564862,0.000403663,-0.000400651,0.000218868
0.000145165,-0.000312496,-0.000105641,9.10E-05,-0.000219587,0.000343356,0.00033009,-0.000700052
-0.000224697,0.00036537,0.000831421,-0.000252803,-0.000200104,8.55E-05,0.000607074,0.000504433
-0.000114371,0.000294731,-0.000195376,0.000472966,0.000169658,-0.000409835,-0.000451537,0.00030882
0.000236734,-0.000945653,-0.000498941,-0.000706066,-0.000594847,-0.000474553,0.000234162,-0.000253078
-4.76E-05,0.000570721,-0.000137576,0.000446342,0.000112728,0.000797501,-0.000392605,-0.000415863
7.07E-05,-0.000247894,0.000438203,0.000278535,0.001111495,0.000172357,9.43E-05,0.000583426
-0.000482879,0.000315742,0.000457174,0.000197962,-0.000206026,-0.000137443,0.000141822,-0.000397213
0.000369727,-0.00058386,-0.00041484,-0.00053318,-0.000409683,-3.66E-05,0.000551037,-0.000177665
-0.000646927,-0.000689098,-0.001397595,-0.000619242,-0.000755255,-0.00098597,-0.001533771,-0.000100454
-0.000147883,0.000243359,-0.000684169,-0.000855972,-0.000952055,-0.000702493,0.000139158,-0.000576843
6.08E-05,-0.000470754,0.000650715,0.000474086,0.000640439,0.001045214,0.00040297,0.000357876
0.000100629,7.65E-05,0.000152375,-0.000132916,-0.000194659,-0.000577016,-0.000776599,-0.000477162
-9.74E-05,-0.000168039,-0.000213703,-0.000539344,-0.000260725,-0.000106835,8.91E-05,0.000606247
-0.000239229,-0.000245219,-0.000803016,-0.000754447,-4.39E-05,-0.000699728,-0.00059529,-0.000383726
-0.000118402,8.00E-05,0.000432848,0.000982907,0.000262319,-6.02E-05,0.000445159,-0.000236718
-0.000188724,0.00040855,-0.000314966,2.01E-05,-0.000345831,3.11E-05,0.000292192,0.000696939
4.39E-05,-0.000789061,3.33E-05,-0.00050755,-3.50E-05,-0.000354036,-0.000319841,-0.000854082
0.00024759,0.000732126,-0.00040111,-0.000230753,-0.000179085,0.000456007,-0.000467234,0.000212842
7.33E-05,0.000210276,0.000347377,0.000245521,-0.00053692,-0.000629871,-0.000382256,-0.000260353
0.000126695,0.000210395,0.000270191,0.000222483,0.001027315,0.000807049,0.00065377,-2.29E-05
-0.000166379,-0.000285342,7.38E-05,-3.91E-05,-0.000434076,-0.00014894,-0.000251285,9.05E-05
0.000404131,-0.000207752,-1.07E-05,-0.000140602,-0.000578193,-0.000261322,-0.000403407,0.000115897
-0.000412533,5.88E-05,-0.000655049,-0.000333243,-0.000289602,-0.000318617,1.83E-05,-0.000990784
8.74E-05,-0.000204372,-0.000256316,6.92E-05,9.47E-05,5.85E-05,-0.000210252,2.29E-05
0.000320429,0.000120161,0.000211874,-0.00067911,-0.00046001,-0.00045008,-0.000569975,0.000276215
-0.0002748,-0.00116814,-0.000770114,-0.000563478,-0.000114261,-0.000212051,0.000258296,-0.000321375
-0.000125354,2.21E-05,0.000349661,0.000566908,-0.000437769,-0.000131543,-9.64E-05,3.39E-06
-0.000212321,0.000500492,2.89E-05,0.000355114,0.000655303,0.00060815,-3.06E-06,0.000494532
0.000645795,0.001123744,0.001027761,0.000877409,0.000778562,0.00063735,0.001046173,0.000332838
-0.000480338,4.40E-05,-0.000397385,-0.000610335,-3.72E-05,0.000190256,-5.00E-05,5.09E-05
2.75E-05,-0.000476689,0.000574354,0.000130636,0.000430972,-0.000131872,0.000535934,-3.13E-05
0.000503302,-0.000166025,-0.00025362,3.24E-05,0.000324188,0.000193675,-0.000194581,-1.20E-05
-0.000182325,0.000367807,0.000712342,0.000397174,-0.000384448,0.00042678,6.85E-05,0.000679605
-0.000536912,0.000179848,-0.001027144,-0.000453173,-6.20E-06,-0.000602545,-7.25E-05,-4.04E-05
0.000744239,-0.000117418,0.000379057,0.000161403,0.000494879,0.000394385,0.000243013,0.000151742
0.000450537,0.000473383,0.000714826,0.000355099,0.00029997,0.000191486,0.000928617,0.00038771
-0.000477336,0.000212701,-0.000360441,9.78E-05,-0.000138269,-0.000347551,-0.000436282,-0.000530228
0.000308109,0.000151113,0.000662697,0.001006669,0.000778131,0.001056895,-0.000320167,0.000481594
0.000461312,0.000271186,2.89E-06,4.95E-05,-0.000472595,-0.000675568,-2.26E-05,-0.000863039
-5.18E-05,-0.000690436,-0.000297313,-0.001000838,-0.000622075,-0.000576071,-0.000227528,-0.000146685
-0.000262281,0.000471596,-4.71E-05,-0.000200873,-7.61E-05,4.17E-05,2.24E-05,-5.13E-05
0.000264286,-0.000436241,0.000360584,0.000806076,4.46E-05,-0.000115673,-0.000425219,0.000581573
-0.000569134,0.000346417,-0.000644208,-0.000182258,-1.52E-05,0.000345412,9.43E-05,-0.000815581
0.000159487,3.28E-05,0.000253361,-0.000209913,3.28E-05,0.000165917,-0.000246491,0.000467034
0.000365515,0.000185958,0.000544797,-0.000383452,0.000433984,-0.000511786,0.000638749,-0.000616845
-0.000848615,-0.00049431,-0.000806489,-0.000284215,-0.001063268,4.21E-05,-0.000655871,3.47E-05
0.000939474,5.14E-05,0.000955638,0.000642761,0.001167426,0.000225202,0.00115708,0.000471312
-0.000799074,0.000221649,-0.000152478,-0.000324026,-0.000494104,-0.000119369,-0.000506841,-7.71E-06
0.000734069,0.00070288,0.000350367,0.001419724,0.000298911,0.000722818,0.000281257,0.000572323
-0.000247677,-0.000468406,-0.000847072,-0.000712772,-0.000421906,-0.00064018,-0.000585344,-0.000815808
-0.0003102,-0.000579943,0.000665489,-5.03E-05,0.000764591,0.000342043,-6.47E-05,-0.000111989
0.000996312,0.000852236,5.89E-05,0.000458846,0.000529918,6.40E-06,0.000342111,0.00105041
-0.000458229,0.000369619,0.000748505,0.000230631,0.000189611,0.000590923,0.000341779,0.000175582
0.000306593,-0.000540681,-0.000743108,-0.00046596,-0.000774841,0.000281047,0.000417653,-9.41E-05
3.67E-05,0.000572001,5.58E-05,0.000648754,-7.99E-06,-0.000850969,-0.000402373,-0.000177668
-7.26E-05,-0.000333321,-0.000436002,-0.000818406,2.25E-05,-7.53E-05,-0.000250163,-0.000786644
-0.000717679,-0.001179193,-0.000543455,-0.000699427,-0.001015436,-0.001072556,-0.000748072,-0.000424516
0.000186058,0.000410563,0.000399323,-0.000253292,-0.000229263,0.000623088,-9.34E-05,0.000293888
-0.000464263,0.000298416,-0.000743365,0.00048915,-2.91E-05,-0.000141475,0.000176423,-0.000560696
0.000292385,-0.000226377,0.000497281,0.000161596,8.99E-05,-0.000214784,9.79E-05,0.000409162
0.000510921,0.000437588,0.000577759,-0.000106143,0.000439677,-0.000120663,-0.000373087,-0.000241115
-0.000937874,-0.001045166,-0.000564599,-0.000153533,-0.000169734,0.000179621,0.000253918,-0.000246335
0.000702316,0.001200887,0.000537792,0.000105116,0.000187783,5.96E-05,0.000110667,0.000614902
-5.97E-05,-0.000495559,-0.000644285,9.73E-05,-0.000170749,2.99E-05,-0.000441681,0.000263197
0.000233812,0.000434293,0.000133913,-0.000132452,0.000453686,0.000111485,0.000234811,-0.000593212
-0.000173649,0.000204157,0.001224786,0.001056953,0.000162363,6.51E-05,8.94E-05,0.00034141
0.00074099,0.000526779,-0.000193466,-0.00018022,0.001056928,0.001339477,0.001223822,0.000696924
-0.000572217,0.000263596,0.00012095,0.000475932,-0.0004811,-0.000780887,-0.000416084,-8.56E-05
-8.07E-05,-0.000680496,0.000227657,-0.000759851,-0.000575622,0.00019123,-0.000500903,-0.000406165
0.000718611,0.000306315,-0.000399827,0.000724827,0.000291314,0.000174339,0.000260093,0.000362989
-0.001102461,-0.000567418,-0.000517578,-0.001402381,-0.000808868,-0.001053761,-0.000773719,-0.00063426
0.000369738,-0.000366341,-0.000133568,0.000360602,0.000277203,0.000602903,0.000782579,0.00020388
-0.000216388,-0.000215894,0.000470391,-0.000406811,-0.000222454,-0.000111195,-0.000180661,-0.000340308
0.000311933,0.000212659,-5.23E-05,0.000249618,0.000488439,0.000347582,3.95E-05,0.000882079
-0.000345067,0.00019786,-0.000258424,0.000575651,-0.000304008,-0.000142073,-0.000194378,-0.000416265
-0.000367095,-0.000829833,-0.001053738,-0.001348404,-0.000613353,-0.001456827,-0.000464107,-0.000570001
0.00010395,0.000138705,0.000249003,0.000807251,0.000547854,0.000583284,0.000764736,0.000336396
-0.000204703,0.000595754,0.000397094,-0.000265764,4.11E-05,0.000250378,-0.000212546,0.00043118
-0.000135145,-0.00040766,-0.000673696,-0.000259322,-0.000524869,-0.000297419,-0.000478331,-0.001131153
0.000899755,9.54E-05,0.000294382,9.24E-05,0.000156163,0.000158677,0.00021397,0.000415104
-0.000682166,0.000417614,0.000475592,-0.0001151,-0.000296576,-2.94E-05,-0.000733972,0.000189581
-0.000125301,-0.000243535,0.000129724,0.000670912,0.000611075,-0.000278365,0.000335088,-0.000450023
0.000393171,-0.00018115,0.000308023,-0.000488184,-0.00012521,0.000395128,3.78E-05,0.000616115
0.000413718,-0.000230009,-0.000339937,0.000242891,0.000192618,0.000517995,0.000606211,0.000121684
-0.000321414,6.90E-05,4.65E-05,-0.000345059,-0.000622463,-0.001005469,-0.000170116,-0.000911417
-0.000299377,0.000426813,-0.000175984,0.000447451,0.000101125,0.000318359,-0.000513214,0.000179104
0.000689833,-0.00011449,0.000125085,0.000402861,0.000745567,1.90E-05,0.000564001,0.000621707
-0.000616168,5.30E-05,-0.000581463,-0.000765634,-0.000187757,-2.87E-05,0.000174367,-0.000260514
0.000536502,-8.14E-05,0.001286972,0.000556754,0.000699648,0.001194344,7.27E-05,0.000326342
9.92E-05,0.000675227,-0.000454909,0.000265922,8.42E-05,-0.00038323,0.00076914,0.000457059
-0.000168188,-0.000780471,-0.000657538,-0.000644408,-0.000958274,-0.000354511,-0.001237383,-0.000152043
0.000155617,0.000163655,0.000469164,-2.59E-05,-0.000351192,0.000139445,0.000410317,-0.000207971
-0.000570814,-0.000325577,-0.00053496,-0.00015029,2.48E-05,8.89E-05,-0.000508459,-0.000488084
-0.000556216,-0.00076492,-0.000356094,-0.000829435,-0.00083492,-0.001096805,-0.000465601,-0.000373648
-0.000233079,-8.93E-05,-0.00065186,-0.000157101,0.000116636,-0.000174746,6.50E-05,-0.00038385
0.000395772,-0.000377871,-0.000122299,0.000666607,0.0004188,-0.000188032,-7.87E-05,0.000422521
0.000290013,0.000221729,0.000462781,-0.000776719,-0.00014377,-0.000463855,-0.000215431,-0.000481526
-0.00029446,0.00017629,0.000211373,0.000290044,-0.000591011,8.44E-05,-0.000150311,-0.000110509
9.97E-05,9.00E-05,-0.000379713,-0.000211352,0.000603411,0.000579379,3.75E-05,-2.20E-05
0.000499477,0.000402791,0.00077611,0.000496288,0.000181679,6.15E-05,-0.000226865,0.00034772
-0.000436525,0.000249528,-0.000537062,0.000347597,3.48E-05,7.83E-05,0.000537957,0.000221128
0.000143255,-0.000906517,-0.000399091,-0.000208909,-0.000680761,-0.000864707,-0.000391396,-0.000221524
-0.000276372,-0.000276429,-0.000125119,-0.000849469,0.000124966,-5.14E-05,-0.000104282,-0.000542727
0.000140991,0.00121954,0.000410272,0.000469099,0.000463327,0.001312953,0.000970392,0.00071147
-0.000317191,-0.000815383,2.54E-05,0.000460954,0.000325243,-0.000751601,-0.000444866,0.000409766
0.000641455,0.000117441,0.000309711,-2.76E-05,-0.000886504,-4.47E-05,-0.000207983,-0.00024228
0.000275077,0.00089038,0.001015172,0.000645659,0.001887926,0.001572167,0.000584074,0.00075623
-0.000469702,-1.08E-05,0.00019405,-0.000219217,-0.001246355,-0.000931801,-0.00018115,-0.000578833
-0.000111246,-6.26E-05,-0.000803769,0.000222196,9.00E-05,5.92E-05,0.000352232,-0.000111706
0.000201906,0.000248914,-0.000218962,-0.000545372,0.000286338,-0.00021921,-0.000722042,9.26E-05
0.000314324,-0.000550882,6.56E-05,0.000307261,-0.000173874,0.000293307,4.96E-05,0.000217472
-0.00053113,0.000539094,0.000499241,0.000103633,-0.000178048,0.000343595,0.000285464,-9.52E-05
0.000159347,-0.000148074,-0.000165763,-0.00027445,5.30E-06,-0.000772141,0.000183236,-0.000109311
0.000103017,-0.000457211,-0.000556263,0.000252522,-3.94E-05,-0.000190049,-0.000262272,-0.000119784
0.000344382,0.000495809,-0.000104173,-0.000134251,-0.00025989,-5.97E-06,0.000243908,0.000297738
-0.000253149,-0.000256417,0.000419403,0.000255061,0.000842632,0.000348356,-3.10E-05,-0.000267681
-0.000338407,-0.000357879,-0.00066542,-0.000694203,-0.000700336,9.75E-06,-0.000385378,-4.28E-05
0.000390287,-3.55E-06,-0.000243763,9.43E-05,-0.000280896,-0.000568164,-0.00041907,-0.000292109
-0.000437493,-0.000111947,0.000275801,-0.0006777,-0.000116617,0.000740042,-2.64E-05,-7.34E-05
-0.000131491,0.000172348,-0.000229906,0.000434113,-0.000417386,-0.000634289,0.000526375,-0.000440345
9.34E-05,0.000188131,0.00010561,0.000149775,0.000305257,-4.99E-05,0.00015234,0.000776654
0.000208251,-8.70E-05,-2.28E-05,-0.000287209,0.00065846,0.000329236,5.36E-05,-0.000306484
0.000207219,-6.26E-05,0.000246219,0.000591667,0.000313902,-0.000251961,-0.000210699,0.000529043
-0.000501043,-0.000545898,0.000218441,-0.000484445,-0.0007584,-0.000482442,-0.000310543,-0.000845034
0.000551582,0.000282025,-0.000552427,0.000180494,0.000266456,0.000590425,0.000348067,0.000552236
-0.000507109,0.000338651,0.000680616,-2.71E-05,-0.000121515,-0.000142914,-0.000292512,0.000271412
0.000319293,-0.000272285,-0.000248759,-7.40E-05,-0.000652417,0.000435189,-0.000210518,-0.000314541
-0.000501781,0.000298782,-0.000514509,-0.000376583,0.000203855,-0.00032462,1.17E-05,-0.000445853
0.000390246,-0.000557608,0.000540138,2.57E-05,0.000288943,0.000299554,0.000366804,0.000170849
0.000311792,0.000845802,0.000390019,0.000543878,0.000437081,-1.10E-05,0.000605761,0.000481443
0.000206161,-0.000828842,-0.000239152,-0.00024898,0.000195722,-0.000442,-0.000252561,-0.00068022
-0.000625388,-0.000223213,-0.000574369,-0.000940609,-0.00155692,-0.000513549,-0.00147133,-2.50E-05
-0.000153591,-0.000670417,-0.000746549,-3.99E-05,-0.000168083,-0.000346523,-0.000226329,-0.000932227
-0.000635389,0.00037879,9.48E-05,-0.000707032,-0.00015291,-3.26E-05,-0.0002594,0.00026366
0.000852998,0.000233969,8.09E-05,0.000461996,0.000206132,-0.00064927,0.00014376,-9.89E-05
-0.000553593,-0.000312576,-0.000462273,-2.63E-05,-0.000934543,0.000286331,-0.000232748,0.00039501
0.000144634,4.34E-05,0.000242133,-0.000255529,0.000160378,-0.000113617,0.000182279,-0.000255196
-9.08E-05,-0.000426393,0.000287384,0.000197075,0.000848346,-2.16E-05,0.00030984,-0.000466966
-6.18E-05,0.000254519,-0.000194217,-0.000181163,-0.000216431,3.99E-05,-3.61E-06,9.76E-05
-0.000142448,-0.000234411,-0.000718402,-0.000240142,-0.000982306,-0.000338906,-0.000791104,0.000442031
0.000631907,8.78E-05,0.000257425,0.000555278,0.000977699,0.000226226,0.000516414,0.000113702
-0.000353061,6.34E-05,0.000489664,-0.0002645,0.000274828,-0.000118234,0.000265628,5.35E-05
-0.000226923,0.000219964,0.000244093,-0.000119527,-0.000118639,0.000244127,-0.000441262,-0.0003216
-0.000150004,0.000273041,-0.000290524,2.84E-05,-7.89E-05,-2.68E-05,-0.000256489,0.000337141
9.02E-05,2.44E-06,-0.000487788,0.00022616,-0.000228451,-0.000134303,-0.000202213,-0.000897579
0.000164243,-0.000588608,0.000520931,-0.000127948,-0.000216057,-8.81E-05,0.00073392,0.000883068
0.000340346,0.000586794,-0.00036975,0.000161738,0.000611799,0.000229477,0.000547642,-0.000384796
